,Date,name,label,commt
2168,2022-03-16,Reuters,0,kremlin says neutral ukraine like austria is possible compromise 
2169,2022-03-17,Reuters,0,us lets ukrainians fleeing war into united states from mexico 
2170,2022-03-17,Reuters,1,the word children was painted in large russian script on the ground outside the mariupol drama theatre maxar satellite images collected on march 14 showed ukraine accused russia of bombing the theater on wednesday russia denies the attack 
2171,2022-03-17,Reuters,0,nigerias inflation rose by 01 percentage points to 1570% in february the statistics office said after fuel shortages increased transport and other costs while the war in ukraine is expected to drive up the price of imports such as wheat 
2172,2022-03-17,Reuters,0,exclusive state tv protester tells russians open your eyes to ukraine war propaganda 
2173,2022-03-17,Reuters,1,live senator graham speaks about transfer of aircraft and air defense systems for ukraine
2174,2022-03-17,Reuters,0,saudi prince rebuked by west faces dilemma over russia and china 
2175,2022-03-17,Reuters,0,the chief prosecutor of the international criminal court said he insisted on zero tolerance of sexual and gender-based crimes and crimes against children as fighting intensifies in ukraine 
2176,2022-03-17,Reuters,1,ukraine says it launches counteroffensives against russian forces 
2177,2022-03-17,Reuters,0,russias lavrov says some deals with ukraine close to being agreed 
2178,2022-03-17,Reuters,0,russia says it has made payments due on two bonds but some creditors say the funds havent been received leaving it unclear whether the country faces its first default on international debt in more than a century 
2179,2022-03-17,Reuters,0,video correction before and after satellite images show extensive damage to civilian infrastructure and residential buildings in ukraine we are deleting a previous video to update the location to volnovakha
2180,2022-03-17,Reuters,1,the war in ukraine has settled into a grinding pattern of sieges of cities but the russians have failed to capture a major city in the face of spirited resistance from ukrainian forces 
2181,2022-03-17,Reuters,1,us banking stocks sank in the aftermath of russiaâs invasion of ukraine but have since regained some losses after the federal reserve raised interest rates randy watts of oâneil global advisors explains why he thinks the outlook for the sector remains less than certain
2182,2022-03-17,Reuters,1, ramaphosa blames nato for russias war in ukraine 
2183,2022-03-17,Reuters,0,russia creditors await bond payment as moscow says money sent 
2184,2022-03-17,Reuters,1,russian forces in ukraine are blasting cities and killing civilians but no longer making progress on the ground western countries said as a war moscow was thought to have hoped to win within days entered its fourth week 
2185,2022-03-17,Reuters,0,biden xi to speak as us warns about china military aid for ukraine war 
2186,2022-03-17,Reuters,0,invoking the fall of the berlin wall ukrainian president volodymyr zelenskiy urged german chancellor olaf scholz to tear down what he called a wall between âfree and unfreeâ europe and stop the war in ukraine 
2187,2022-03-17,Reuters,1,food prices in egypt were climbing before russias invasion of ukraine now bread a politically symbolic staple on which many egyptians are heavily dependent is also getting costlier as black sea wheat exports are disrupted and global prices surge 
2188,2022-03-17,Reuters,0,live oecd briefing on its assessment of the impact of war in ukraine
2189,2022-03-17,Reuters,0,lady gaga expressed her support for the people of ukraine on the red carpet at the new york film critics circle awards she won the best actress prize for her performance in âhouse of gucciâ
2190,2022-03-17,Reuters,1,south african president cyril ramaphosa blamed nato for the war in ukraine and said he would resist calls to condemn russia in comments that cast doubt over whether he would be accepted by ukraine or the west as a mediator 
2191,2022-03-17,Reuters,0,russia warns united states we have the might to put you in your place 
2192,2022-03-17,Reuters,0,s&p cuts russias ratings to cc on debt default risk 
2193,2022-03-17,Reuters,0,breakingviews - russia kicks default drama into future
2194,2022-03-17,Reuters,0,live un security council meeting on ukraine
2195,2022-03-17,Reuters,1,randy watts of oâneil global advisors explains why he thinks the outlook for the us banking stocks which sank in the immediate aftermath of russiaâs invasion of ukraine remains less than certain
2196,2022-03-17,Reuters,0,breakingviews - nickel gets nixed french firms linger in russia podcast
2197,2022-03-17,Reuters,1,russia sanctions pierce luxury jet worlds ultra-private bubble 
2198,2022-03-17,Reuters,0,italy ready to rebuild theatre in ukraines mariupol -minister 
2199,2022-03-17,Reuters,0,russia may be on the brink of its first default on international debts in more than a century 
2200,2022-03-17,Reuters,0,ukraines president says 1991 borders must be recognised - adviser 
2201,2022-03-18,Reuters,0,russian oil traders switch to private dealings from public tenders 
2202,2022-03-18,Reuters,1,auction houses christies sothebys and bonhams have cancelled sales of russian art in london in june part of the art markets response to western sanctions on russia as punishment for its invasion of ukraine 
2203,2022-03-18,Reuters,1,european governments have approached the us government and defense contractors with a shopping list of arms including drones and missile defenses as the russian invasion of ukraine drives renewed demand for us weaponry 
2204,2022-03-18,Reuters,0,us lets ukrainians fleeing war into united states from mexico 
2205,2022-03-18,Reuters,1,the us house backed legislation that will remove the most favored nation trade status for russia and belarus over the invasion of ukraine which would allow higher tariffs on imports from the two countries 
2206,2022-03-18,Reuters,0,asian stocks rally strongly as fed hike ukraine talks boost sentiment 
2207,2022-03-18,Reuters,1,the biden administration made a carefully orchestrated gamble this week issuing a series of public and private threats to beijing that it will face consequences if it supports russias invasion of ukraine 
2208,2022-03-18,Reuters,1,uk military intelligence says russias invasion of ukraine has largely stalled 
2209,2022-03-18,Reuters,1,russia has set out strict rules for foreigners seeking permits to buy and sell russian securities and real estate a client memo by citigroup showed as details emerge of new state controls on investment in response to western sanctions 
2210,2022-03-18,Reuters,1,for decades russia has more than any other country aided chinas dramatic military modernization with weapons and technology now beijing has plenty that moscow needs as its ukraine invasion continues military analysts say 
2211,2022-03-18,Reuters,0, from russias bid to dodge a default to a long-awaited rate hike in the us here are the big stories in business and finance over the week
2212,2022-03-18,Reuters,0,support us with defensive weapons with humanitarian help former world boxing heavyweight champion wladimir klitschko said as moscow tries to regain the initiative in its stalled campaign against ukraine
2213,2022-03-18,Reuters,0,some residents of ukraines mariupol are fleeing on foot says governor 
2214,2022-03-18,Reuters,0,ukraine president says hundreds still trapped under bombed theatre in mariupol 
2215,2022-03-18,Reuters,1,the us house voted to end normal trade relations with russia and belarus over the invasion of ukraine which could mean they will no longer enjoy preferential tariff treatment further isolating them from the global trading system 
2216,2022-03-18,Reuters,0,russia tells google to stop spreading threats against russians on youtube 
