name,time,commt,label
TIME,Mar 7,Meet the foreign volunteers risking their lives to defend Ukraine—and Europe,0
TIME,Mar 8,"""I have the fitness, the youth, and the training—it would be selfish of me not to use it,"" says one volunteer. ",0
TIME,Mar 8,"Twelve days into his invasion of Ukraine, Russian President Vladimir Putin has “no sustainable political endgame,” the heads of U.S. intelligence agencies told Congress in a somber assessment Tuesday",1
TIME,Mar 8,Shoppers scramble for staples as the food fallout from the war in Ukraine spreads around the world,1
TIME,Mar 8,Ukraine remains skeptical of Russia's offer of humanitarian corridors,1
TIME,Mar 8,Why President Biden banned Russian oil https://ti.me/3vM99Th,1
TIME,Mar 8,Why President Biden banned Russian oil https://ti.me/360Iveu,1
TIME,Mar 8,"People in Ukraine and around the world are watching the crisis unfold not only through traditional news sources, but also on social media via raw, personal TikTok videos, Instagram stories, and tweets, writes ",1
TIME,Mar 8,"""For now, [Putin] aims to subjugate Ukraine into a vassal state, but make no mistake: his endgame is to push Russian borders as far West as possible""",1
TIME,Mar 9,"American-style consumerism helped usher the fall of the Soviet Union. But with American companies exiting Moscow, there could be the surrender of a hard-won toehold in Russia, writes ",1
TIME,Mar 9,Bellingcat's Eliot Higgins explains why Ukraine is winning the information war,2
TIME,Mar 9,Polio makes a comeback in Ukraine as war halts vaccination campaign,0
TIME,Mar 9,"In Ukraine, the Putin regime has been even clearer that it is targeting journalism.",0
TIME,Mar 8,U.S. shoots down Polish proposal to get warplanes to Ukraine via Germany,0
TIME,Mar 9,The U.S. buys little oil from Russia. Its ban will still have big consequences,1
TIME,Mar 9,"The difficulty of balancing safety with the demands of the job is one that all war correspondents face, but for Ukrainian journalists—many of whom never intended to cover conflict—it is complicated by the fact that they are reporting on a violent assault on their own country",1
TIME,Mar 9,Simply doing the job exposes journalists to danger.,0
TIME,Mar 8,Why establishing a no-fly zone over Ukraine would be very dangerous and costly,1
TIME,Mar 9,"Ukraine bans exports of wheat, oats and other food staples",1
TIME,Mar 9,Ukraine’s conflict has rippled all the way to the Arctic Circle,1
TIME,Mar 9,A no-fly zone would put U.S. and other NATO pilots in a position of shooting down Russian planes. Experts warn such action risks escalating the conflict dramatically,1
TIME,Mar 9,"On March 4, Russia intensified its restrictions on independent media at home by passing a law that penalizes journalists who spread “fake news” about the military and the Ukraine invasion (including by calling it an invasion or a war) with up to 15 years in prison",0
TIME,Mar 10,The real reason Big Oil won't save the U.S. from high gas prices,1
TIME,Mar 10,Russians around the world are facing abuse and harassment amid the Ukraine conflict,1
TIME,Mar 10,"The effects of the conflict in Ukraine have rippled across the globe. One of the most significant impacts, for the future of global warming at least, is unfolding thousands of miles away in the Arctic",1
TIME,Mar 10,Putin’s war in Ukraine will make your next car even more expensive,1
TIME,Mar 10,"After fleeing Ukraine, LGBTQ refugees search for safety in countries hostile to their rights",0
TIME,Mar 10,Column: The world has a Russian oil problem. Here's the best way to solve it,1
TIME,Mar 11,"Watch: U.S. revokes Russia's ""favored nation"" trade status, bans its alcohol and diamonds https://ti.me/3CzrZOZ",1
TIME,Mar 11,"U.S. revokes Russia's ""favored nation"" trade status, bans its alcohol and diamonds",1
TIME,Mar 11,"""We had people calling, saying, they’re going to blow sh-t up.""",0
TIME,Mar 11,"The business world has become enmeshed in an international geopolitical conflict with a whole new force, which could have a significant impact on how wars are fought—and peace is negotiated—in the future",1
TIME,Mar 11,Congress passed a $1.5 trillion spending package Thursday that sends further military and humanitarian assistance to Ukraine,0
TIME,Mar 11,How Ukrainian citizens are mobilizing to provide aid and supplies in the fight against Russia,0
TIME,Mar 11,Russian airstrikes hit western Ukraine as Moscow's offensive widens,1
TIME,Mar 11,Germany wants to roll back some environmental policies in order to boost domestic crops threatened by Russia's war in Ukraine,0
TIME,Mar 11,"""From Iran to Venezuela, the Biden Administration is trying to find replacements for sanctioned Russian oil. They should be looking closer to home""",1
TIME,Mar 13,Hundreds of CEOs came out against Russia. Their involvement could change war forever,1
TIME,Mar 14,A U.S. official said Russia asked China for military equipment to use in its invasion of Ukraine,1
TIME,Mar 13,"Russia is seeking military aid from China, the U.S. says",1
TIME,Mar 14,Pfizer halts clinical trials in Russia but will continue to supply medicine. ,0
TIME,Mar 14,James Stavridis: Ukraine needs more military aid from NATO—and fast,0
TIME,Mar 14,"Is Wall Street doing enough to ostracize Russia? “That’s not our job,” says Goldman Sachs CEO",0
TIME,Mar 14,"Pregnant woman, baby die after Russian bombing of Ukraine maternity hospital https://ti.me/3tTFxRn",1
TIME,Mar 15,"When it comes to learning about the conflict in Ukraine, there are a lot of terms that get thrown around. ",0
TIME,Mar 15,Suriya Jayanti: Ukraine’s growing fuel crisis will cause global hunger and worsen inflation,1
TIME,Mar 15,Ukraine's youngest minister is inventing a whole new way to fight a war online.,0
TIME,Mar 15,"The leaders of Poland, the Czech Republic and Slovenia are traveling to Kyiv on a European Union mission to meet with Ukraine’s top leadership",0
TIME,Mar 15,It was a jaw-dropping moment when a young woman interrupted a live news broadcast on Russian state media to wave a sign that said: “Stop the war. Don’t believe propaganda. They’re lying to you”,0
TIME,Mar 16,"After Zelensky's speech, lawmakers weigh what to do next to help Ukraine",2
TIME,Mar 15,"“I think the future is with tech, and this is why we will win,” says Mykhailo Fedorov, Ukraine's youngest minister. “Russia’s leadership still lives in the 20th century”",0
TIME,Mar 16,Heat pumps are a weapon in the E.U.’s energy face-off with Russia,1
TIME,Mar 15,"Singapore calls on China to use its ""enormous influence"" on Russia to end Ukraine war",2
TIME,Mar 17,The resilience of Ukraine https://ti.me/37I0W8Z,0
TIME,Mar 17,"Since Russia’s invasion began, dozens of Ukraine’s 7.5 million children have been killed and thousands of others have left in search of safety.",1
TIME,Mar 17,"As women fleeing the fighting in Ukraine squeeze onto trains, buses, and cars heading west, a smaller contingent is rushing home and into the line of fire, hoping to reunite with their children",0
TIME,Mar 17,"Russian attacks in Ukraine have put Chernobyl and other nuclear sites at risk, scientists say. An accident could have worldwide consequences",0
TIME,Mar 16,How China’s response to Russia’s invasion of Ukraine could upend the world order,0
TIME,Mar 17,Telling the stories of war: Inside TIME's Ukraine covers,0
TIME,Mar 17,This tropical island’s economy is being crushed by the war in Ukraine,1
TIME,Mar 17,"""I have no other choice."" The mothers returning to Ukraine to rescue their children",0
TIME,Mar 17,"The story behind TIME's ""Resilience of Ukraine"" cover",0
TIME,Mar 17,When war comes home https://ti.me/3N0Q85W,0
TIME,Mar 17,"The ""San Patricios"" were largely Irish natives who defected from the U.S. Army during the Mexican-American War.",0
TIME,Mar 17,"""Together, these images are an expression of both the fortitude and agony of Ukraine,"" writes ",0
TIME,Mar 18,The International Energy Agency said the world could lessen an oil shortage caused by Russia’s invasion of Ukraine by restricting how people use their cars,1
TIME,Mar 18,Set a reminder for our upcoming ,0
TIME,Mar 18,"Putin’s unprovoked attack on Ukraine is creating new environmental hazards, writes ",0
TIME,Mar 17,"Taiwan's civilian soldiers, watching Ukraine, worry they aren't prepared to defend their island",1
TIME,Mar 19,"Four U.S. Marines were killed when their Osprey aircraft crashed in a Norwegian town in the Arctic Circle during a NATO exercise unrelated to Russia’s war in Ukraine, authorities said",0
