,name,time,label,commt
865,The Economist,17-Mar,0,"In the fourth instalment of our French election series on “The Intelligence,” "
866,The Economist,17-Mar,2,“My bosses don’t know where I am. I guess they’re going to find out in the Monday morning call”. Meet the volunteers fighting for Ukraine
867,The Economist,17-Mar,1,The pressure for Western firms to head for the exit mounts with every indiscriminate Russian assault on Ukraine and its blameless citizens
868,The Economist,17-Mar,0,"Since Russia invaded Ukraine, cable-news channels’ audience share in America has nearly doubled, to 12%"
869,The Economist,17-Mar,0,"Watching Russia’s reserves being made functionally useless is likely to be formative, even for those who face no immediate prospect of a terminal rift with the world’s financial superpowers"
870,The Economist,17-Mar,1,"In three weeks of Vladimir Putin’s war in Ukraine, four out of 20 or so Russian major-generals have been slain"
871,The Economist,17-Mar,1,"Vladimir Putin is a thug”, says Mikhail Khodorkovsky, a former oil mogul and political prisoner. The West must face him down now or prepare for something worse, he warns in a guest essay for The Economist"
872,The Economist,17-Mar,1,"Russia’s invasion of Ukraine has pushed global prices, which were already rising, even higher. On “The Intelligence”, "
873,The Economist,18-Mar,1,"Russia’s invasion of Ukraine has caused oil and natural-gas prices to rocket, which has strengthened politicians’ impulses to levy “windfall taxes”. But imposing them would be a mistake"
874,The Economist,18-Mar,1,The Chernobyl Research Initiative Lab has looked at how animals and plants have adjusted to their radioactive surroundings. But all this work has been shut down following the invasion of Ukraine
875,The Economist,18-Mar,2,"The war in Ukraine stands to accelerate another profound shift in global trade flows, by pitting large autocracies against liberal democracies"
876,The Economist,18-Mar,0,We are following the conflict closely. Visit our hub to read our analysis of what’s at stake and what might happen next 
877,The Economist,18-Mar,1,One fear is that Russia might directly attack arms depots or shipments on the soil of a NATO member state as an indirect route to the use of nuclear arms
878,The Economist,18-Mar,0,Germany’s attitude to defence has changed with dizzying speed. Germany will send arms to Ukraine and spend €100bn to equip its own military
879,The Economist,18-Mar,2,"Ukraine has many lovely and interesting buildings, from the brick Byzantine churches of the early medieval Slav princedoms to the futuristic Soviet-era bus stops and housing projects"
880,The Economist,18-Mar,0,Recent exposés of Mrs Thomas’s activities have focused on the potential conflict they represent for her husband
881,The Economist,18-Mar,2, Joe Biden and Xi Jinping prepare to speak.
882,The Economist,18-Mar,2,"Russia’s military dysfunction and Ukraine’s victory in the information war may have obscured some of Ukraine’s vulnerabilities, especially those away from the besieged, battered but defiant cities"
883,The Economist,18-Mar,1,"“He is not representing the interests of Russia…he is representing the interests of his regime for him to stay in power, which is contrary to Russian interest.” "
884,The Economist,18-Mar,0,"“The Kremlin does not understand all these niceties, they understand brutal force.” "
885,The Economist,17-Mar,0,The war in Ukraine will determine how China sees the world
886,The Economist,17-Mar,1,"“Ramping up production is not straightforward…we’re talking about 29% of production disappearing pretty much overnight.” As the war in Ukraine causes food supply shocks, can other countries fill the shortfall? "
887,The Economist,18-Mar,0,The UN estimates that more than 3m people have now fled Ukraine https://econ.st/3u8uzaR
888,The Economist,18-Mar,1,"The first response of those with business in Russia was to rush for the exit. Executives now face a different, bigger challenge"
889,The Economist,18-Mar,2,"If Ukraine becomes westernised� Russian people will look over the border and they will say, how come our brothers are free and prosperous?”"
890,The Economist,17-Mar,2,"While much of the world seeks an urgent end to Ukraine’s agonies, China is biding its time and thinking ahead"
891,The Economist,18-Mar,1,Cultural figures who have decried the war in Ukraine wake up to hate mail or a giant Z symbol painted on their door
892,The Economist,17-Mar,0,But Russia and NATO both field “non-strategic” or “tactical” nuclear weapons which do much less damage than the city-destroying ones mounted on intercontinental ballistic missiles
893,The Economist,18-Mar,1,"Today on “The Intelligence”: Germany’s radical shift in defence policy, the destruction of Ukraine’s cultural legacy, and remembering a fallen Ukrainian fighter"
894,The Economist,18-Mar,0,One estimate reckons some $13bn worth of Iranian oil reached China via the UAE in the first nine months of 2021
895,The Economist,17-Mar,1,"What Vladimir Putin has done, in addition to shattering unity, is “undermine and debase Russia’s most important source of economic power”, argues the award-winning author Daniel Yergin in a guest essay for The Economist"
896,The Economist,17-Mar,1,"For companies that remain in Russia, the reputational cost of staying may soon become too high to ignore"
897,The Economist,18-Mar,1,Russia's first line of financial defence has been obliterated
898,The Economist,18-Mar,1,"Russia’s invasion of Ukraine has laid waste to civilian targets—and to Ukraine’s cultural legacy, as Anna Reid tells “The Intelligence” https://econ.st/3u8oET9"
899,The Economist,18-Mar,0,"Sixty years ago Thomas Schelling, an economist, used the tools of game theory to analyse the strategy of war. His work is more relevant now than ever"
900,The Economist,18-Mar,1,"An era of confrontation between Russia and the West looms. It has shattered Germany’s bonds with Russian trade, culture and politics, and in many ways, Germany’s sense of itself"
901,The Economist,18-Mar,1,Sri Lankans are paying a heavy price for the government’s mismanagement. The cost of everything in the country has shot up—and anger is mounting
902,The Economist,17-Mar,1,The high number of deaths so early on in the war is striking
903,The Economist,18-Mar,1,"The war’s impact on commodities prices comes at a moment when consumers’ patience is wearing thin, especially in America, where inflation has hit a 40-year high"
904,The Economist,18-Mar,1,"The trains are fast becoming the arteries of Ukraine’s wartime being, moving refugees and exports west, and critical humanitarian supplies back to the centre"
905,The Economist,18-Mar,0,"Could Western countries act on internal pressure to try to stop the bloodshed, especially if the war in Ukraine escalates, for example with the use of chemical weapons?"
906,The Economist,18-Mar,1,"As families break up, with fathers staying to fight in Ukraine, many see no reason to compound the children’s distress by leaving pets behind"
907,The Economist,18-Mar,1,"If Russia's advance onto Kryvyi Rih pans out, it would weaken Ukraine’s hold on Dnipro, a larger city which controls vital crossing points over the Dnieper river"
908,The Economist,17-Mar,2,Western arms are still pouring into Ukraine. The only thing which may be more important to the country’s defence than these supplies is the morale they help keep up
909,The Economist,17-Mar,0,What will the consequences of war be for Russia? We ask 
910,The Economist,18-Mar,1,"Even before Russia’s invasion of Ukraine, doubts were growing in Asia about the durability of the American-led order that has largely kept the peace since the Vietnam war"
911,The Economist,18-Mar,1,The city enduring the most brutal siege is Mariupol. Its dire fate is a warning to the rest of Ukraine https://econ.st/3tkgAzu
912,The Economist,17-Mar,1,The long-term economic effects of Vladimir Putin’s invasion will be felt far beyond Ukraine
913,The Economist,18-Mar,1,There is concern that a study site in Chernobyl might be permanently damaged by Russia’s war. 
914,The Economist,18-Mar,1,"Russia’s propaganda machine is attempting to fan resentment and hatred towards the West, and to create an illusion of unity. But some defiant voices against the war stand out https://econ.st/3Im15eA"
915,The Economist,18-Mar,0,"China’s economy is ten times larger than Russia’s. China has thrived under today’s world order, whereas Russia has only undermined it. The West  can exploit this"
916,The Economist,18-Mar,2,Mr Putin insists that the invasion of Ukraine is “going to plan”. Yet Russian forces have continued to shell cities without taking them https://econ.st/3u62PUl
917,The Economist,17-Mar,0,"Whether or not Ramzan Kadyrov is in Ukraine, his forces already are"
918,The Economist,18-Mar,1,Anxiety about the war has turned Emmanuel Macron’s campaign for re-­election in April into what increasingly looks like a foregone conclusion
919,The Economist,18-Mar,2,Vladimir Putin’s war is not yet at an impasse. 
920,The Economist,19-Mar,1,The prospect of facing legal charges might possibly deter some of Vladimir Putin’s lieutenants from following orders to commit further war crimes
921,The Economist,19-Mar,2,Many pets remain in Ukraine. Kyiv’s metro stations—now bomb shelters—are full of pets snuggling quietly with their owners
922,The Economist,19-Mar,0,"China won't endorse Vladimir Putin’s invasion of Ukraine, but it won’t condemn it either. Whose side is China really on, and what does its stance mean for global order? The Economist’s Beijing bureau chief, David Rennie, explains"
923,The Economist,18-Mar,0,Keeping on top of new sanctions against Russia is no easy task. In America alone they are being issued by four separate agencies
924,The Economist,19-Mar,1,The war in Ukraine will be as formative for reserve managers as the Asian financial crisis was
925,The Economist,19-Mar,0,Thomas Schelling considered conflict as an outcome of a strategic showdown between rational decision-makers who weighed up the costs and benefits of their choices
926,The Economist,19-Mar,2,"After 48 hours of shelling in Irpin, he posted a message. “We are smiling because we will manage!” he told his followers. “Everything will go Ukraine’s way. WE ARE WORKING!”"
927,The Economist,19-Mar,1,"As the price of fertiliser increases…so will the cost of coffee, sugar and soybeans, and every food that has these as ingredients.” "
928,The Economist,19-Mar,2,"The biggest winners are commodities firms, especially outside Russia"
929,The Economist,19-Mar,1,"It was hard enough for central bankers to get a good read on the economy last year, given the pandemic and supply-chain snarls. Now they also have to think through the consequences of war. "
930,The Economist,19-Mar,0,The war has shifted the conversation in Europe towards building “European sovereignty”; something Emmanuel Macron has been saying for years
931,The Economist,18-Mar,1,Russia’s attempt at self-reliance shows just how hard it is to cut yourself off from the global economy. Sanctions by the West rendered much of its currency reserves useless overnight
932,The Economist,19-Mar,0,NATO must defy Chinese predictions and remain united as the war in Ukraine grinds on. Diplomatic pleading will influence Chinese calculations less than Western resolve to make Vladimir Putin pay for his crimes
933,The Economist,18-Mar,0,For Vladimir Putin to escalate the war in a way which brings in NATO would be to invite a decisive defeat in Ukraine. But the stakes are higher—perhaps existential—for him than for the West
934,The Economist,19-Mar,1,"We estimate that today the autocratic world accounts for over 30% of global GDP, more than double its share at the end of the cold war"
935,The Economist,18-Mar,0,"“Vladimir Putin does not need to be led by hand out of this. He went into this war and he will find his way out, but only if he smells defeat.” "
936,The Economist,19-Mar,1,“We have a long history of being forced to leave our lives behind: the Nazis deported more than 2m Ukrainians to Germany.” 
937,The Economist,19-Mar,2,"The more pervasive the pro-Kremlin propaganda, the more noticeable the defiant voices against the war, few though they are"
938,The Economist,19-Mar,1,"The price of potassium iodide pills, a potential survival aid for nuclear blasts, has increased on Amazon by about 50% since the invasion began"
939,The Economist,19-Mar,0,"“The West must continue to signal that it has no intention of using nuclear threats to resolve the current crisis and that any attempts by Russia to do so are unacceptable,” argues Barack Obama’s energy secretary in a guest essay"
940,The Economist,19-Mar,2,"On the very day that Russia invaded, he left his job as a presenter and went to enlist with the Territorial Defence Forces of Ukraine"
941,The Economist,18-Mar,1,"Vladimir Putin’s invasion of Ukraine has taken the world back in time to a much more dangerous era”, warns "
942,The Economist,18-Mar,2,"Perhaps mindful of their respective weaknesses and losses, Russia and Ukraine seem to have become more seriously engaged in negotiations that could bring about a ceasefire or end the war"
943,The Economist,19-Mar,0,China sees Russia as a partner in creating an alternative world order. The war in Ukraine will determine how threatening China becomes.
944,The Economist,20-Mar,2,"Continued unity within the EU, notably on sanctions against Russia, has given Europe a hard-power relevance it has rarely enjoyed"
945,The Economist,20-Mar,1,"The European Commission’s plan does not explain why the war in Ukraine warrants a one-off tax, adding uncertainty about when such levies might be used again"
946,The Economist,19-Mar,1,Sri Lanka’s state-run oil-and-gas body recently pushed up the price of petrol by 43.5% and that of diesel by 45.5%
947,The Economist,20-Mar,2,"Since Russia invaded Ukraine, member states of the EU have acted as one. But the moment of harmony will inevitably fade"
948,The Economist,19-Mar,0,"In Russia, displaying a Z is beginning to be seen as a test of loyalty to Vladimir Putin and his war"
949,The Economist,20-Mar,2,Ukrainians fleeing Vladimir Putin’s war are bringing their cats and dogs with them
950,The Economist,20-Mar,2,Emmanuel Macron’s diplomacy has its critics. But 59% of French people applaud his efforts to end the war in Ukraine
951,The Economist,20-Mar,1,The war is the third big blow to globalisation in a decade. A surgical redesign of supply chains is needed to prevent autocratic countries from bullying liberal ones
952,The Economist,20-Mar,0,We apply the lessons of Thomas Schelling’s theory to the war in Ukraine
953,The Economist,19-Mar,0,"When the war started on February 24th, the railway system’s management triggered a secret plan worked out in advance for a national emergency"
954,The Economist,20-Mar,1,The Homes for Ukraine scheme is a point of light that illuminates the awfulness of the mainstream asylum system
955,The Economist,19-Mar,1,Vladimir Putin’s war in Ukraine has turbocharged doubts in East Asia about the staying power of America
956,The Economist,21-Mar,2,"A website lists more than 200 artists, writers, actors and journalists in Russia who have spoken out against the war"
957,The Economist,21-Mar,1,Russia’s invasion has shown the West the perils of trading with adversaries. One concern is moral. Another is security
958,The Economist,21-Mar,0,"Nuclear weapons are neither legitimate nor practical weapons of limited war or political coercion,” argues America’s former secretary of energy under Barack Obama in a guest essay for The Economist"
959,The Economist,20-Mar,1,"Nickel prices, already hot before Russia’s invasion of Ukraine, surged after the West imposed sanctions on Russia"
960,The Economist,21-Mar,0,Vjosa Osmani cautions that Serbia will learn from Russia’s aggression
961,The Economist,21-Mar,2," There are more than 300,000 members of the official “IT Army” of Ukraine, a Telegram group of volunteer cyber-warriors set up by the government, and an increasing number of unofficial groups."
962,The Economist,21-Mar,1,"In an unholy alliance, it is helping Vladimir Putin to justify his war at home"
963,The Economist,20-Mar,0,The work of the Chernobyl Research Initiative Lab is yet another casualty of the war in Ukraine
964,The Economist,21-Mar,2,"Last week the House passed a bill, known as the CROWN Act, which would ban race-based hair discrimination in schools and workplaces. The bill now heads to the Senate for a vote. Last year "
965,The Economist,21-Mar,1,According to Russia only neo-Nazis have been hit in Moscow’s campaign. People fleeing cities under siege tell a different story
966,The Economist,21-Mar,1,"Russia’s use of mercenaries, who may be used to stop Russian soldiers from deserting, smacks of desperation, "
967,The Economist,21-Mar,0,"Today on “The Intelligence”: Russia’s use of mercenaries, why China is furious at Lithuania and how Ukrainians are getting their pets out of the country"
968,The Economist,21-Mar,1,"If countries imitate Russia’s idea that less integration will protect them from economic pain, the world will become more fractured, mutually suspicious and poorer than it could have been"
969,The Economist,20-Mar,0,Europe’s ability to stay united will guide both the outcome in Ukraine and the future of the EU
970,The Economist,21-Mar,1,"For years before Russia’s invasion, fighting in separatist areas of eastern Ukraine frequently damaged water infrastructure"
971,The Economist,21-Mar,2,"The speed and determination with which Europe acted is startling. They found the funds to supply arms to Ukraine, welcome refugees and impose tough sanctions on Russia"
972,The Economist,21-Mar,0,Software that hides a user’s location has soared in popularity since the outbreak of war
973,The Economist,21-Mar,0,Finding evidence of war crimes is easy. Bringing the perpetrators to justice is much harder
974,The Economist,22-Mar,0,Daniel Yergin on Russia losing its status as an “energy superpower”
975,The Economist,22-Mar,0,"In Russia, the church and armed forces go hand in hand"
976,The Economist,22-Mar,1,"After a strong start the EU has slid back to its normality where it cannot decide on strong and swift action”, Ukraine’s foreign minister says"
977,The Economist,22-Mar,1,"In Russia’s war in Ukraine, both sides have attacked water supplies. "
978,The Economist,21-Mar,2,It may have more going for it as a tool to help Ukraine’s fundraising efforts
979,The Economist,22-Mar,1,"“[The Donetsk] conflict was terrible but nothing compared to this – this war is hell,” one survivor from Mariupol tells "
980,The Economist,21-Mar,2,The invasion of Ukraine looks like a turning-point in the fortunes of far-right groups
981,The Economist,22-Mar,1,"Today on “The Intelligence”: war-crimes-trial prospects for Putin, why Ukraine’s war will lead to the Middle East’s hunger and Mexico’s questionable megaprojects"
982,The Economist,22-Mar,1,"The war in Ukraine, on top of earlier gas-supply problems, is likely to lead to a further 50% jump in the cost of heating"
983,The Economist,22-Mar,2,"The Romanian government has sent ammunition, bulletproof vests and helmets to Ukraine, and has also served as a transit point for other countries’ contributions to the war effort"
984,The Economist,22-Mar,2, Why Israel is in a unique position to mediate between Russia and Ukraine.
985,The Economist,22-Mar,0,Confronting Russia shows the tension between free trade and freedom
986,The Economist,22-Mar,1,"Last week President Joe Biden called Vladimir Putin “a war criminal.” On “The Intelligence,” John Parker explores the prospects of seeing Russia’s president in court https://econ.st/3L583GJ"
987,The Economist,22-Mar,0,"Vladimir Putin calls the weapons invincible, but they may change little in the war"
988,The Economist,22-Mar,0,"As Russia’s invasion of Ukraine becomes more violent, an “energy calamity” is unfolding, warn "
989,The Economist,21-Mar,0,Finding evidence of war crimes is the easy part. Bringing perpetrators to justice is quite another
990,The Economist,22-Mar,0,"Set in 2025, “Atlantis” depicts the grim aftermath of a war between Ukraine and Russia"
991,The Economist,22-Mar,2,"Across the Middle East, bread is heavily subsidised. "
992,The Economist,22-Mar,2,"If one of the reasons for starting war-crimes cases was to persuade Russian commanders to obey the rules of war, it does not seem to have worked"
993,The Economist,22-Mar,1,"As the war grinds into its second month and Russian missiles and shells continue to rain down on Ukrainian cities, European resolve has begun to wane, says Dmytro Kuleba in an interview with The Economist"
994,The Economist,22-Mar,0,"Patriarch Kirill, the head of the Russian Orthodox Church, is a staunch ally of Vladimir Putin. He implicitly supports the president’s invasion of Ukraine"
995,The Economist,21-Mar,0,It is unheard of for a serving head of state to be extradited for trial at an international court. What are the chances Russia’s president could face prosecution?
996,The Economist,22-Mar,0,"For Vladimir Putin’s right-wing friends in western Europe, the war is mainly a political problem. For those in central and eastern Europe it is often a practical one"
997,The Economist,23-Mar,0,Ukraine’s mayors are emerging as leaders in the war. 
998,The Economist,23-Mar,0,"As reports of Russian atrocities pour out of Ukraine, “Atlantis” is grimly relevant"
999,The Economist,23-Mar,0,Will the war in Ukraine reshape the global economic order? What will it mean for globalisation? We ask 
1000,The Economist,23-Mar,1,"“Putin’s plan remains the same. He literally doesn’t recognise the right of Ukraine to exist,” says Dmytro Kuleba in an interview with The Economist"
1001,The Economist,23-Mar,1,How do you lead a town while it is being bombed by Russia?
1002,The Economist,23-Mar,1,America's State Department says that Russia's armed forces have committed war crimes in Ukraine. Will anyone be prosecuted?
1003,The Economist,23-Mar,0,"Prior to the invasion, Romania had failed to convince NATO that it needed to take the Black Sea region seriously as a potential area of conflict"
1004,The Economist,23-Mar,0,"A decade from now, when electric cars will no longer be burning Aramco’s oil, many of them will still be charged using electricity generated with QatarEnergy’s gas"
1005,The Economist,23-Mar,0,"Surveys by YouGov, a pollster, have been tracking Europeans’ attitudes towards NATO since the start of the war"
1006,The Economist,23-Mar,2,Church support for the invasion of Ukraine benefits the Kremlin in two important ways
1007,The Economist,23-Mar,2,"After a month of bloody sacrifice, few in Ukraine are anywhere near ready to agree to some of Russia’s extreme demands, such as slashing the size of its army"
1008,The Economist,23-Mar,0,NATO has suggested there should be limits on how involved other countries get in the war in Ukraine
1009,The Economist,22-Mar,0,"Ukraine’s ability to prevail against Russia rests on three pillars, argues Dmytro Kuleba: Ukrainian stamina, weapons supplies and Western sanctions"
1010,The Economist,23-Mar,0,"Vladimir Putin’s war has probably put an end to the vision of a global alt-right, with himself among its leaders. "
1011,The Economist,23-Mar,0,"The risk premium that investors deem acceptable to hold Chinese assets is rising. The longer the war in Ukraine drags on, the higher the premium could go"
1012,The Economist,23-Mar,0,One reason Vladimir Putin invaded Ukraine was that he had concluded America would be unable or unwilling to do much to save it
1013,The Economist,23-Mar,1,"The Taliban has backtracked on a promise that girls in Afghanistan can attend high school. But without educating its girls, the country will dive deeper into poverty and a never-ending cycle of war and oppression, warns "
1014,The Economist,23-Mar,0,What does it feel like to wake up to war? Ukrainian novelist 
1015,The Economist,23-Mar,2,"With “Atlantis”, Valentyn Vasyanovych turned the bleak aftershocks of war into visual poetry"
1016,The Economist,22-Mar,1,"For Vladimir Putin’s apologists in America, the war in Ukraine has been a political mess"
1017,The Economist,23-Mar,1,"At least 23 people have been arrested just for displaying anti-war symbols. Thirty-nine have been arrested for posts critical of the war on social media, where dissent has been widespread"
1018,The Economist,22-Mar,0,"For Ukraine, the aim of both the fighting and the talking is to ensure its continued development as a European, democratic country. Yet stopping that is exactly what Vladimir Putin most desires"
1019,The Economist,23-Mar,0,"America’s defence department says it cannot refute Russia’s claim to have used hypersonic weapons, but neither can it verify it"
1020,The Economist,23-Mar,0,"Although Vladimir Putin has already declared the West’s sanctions on Russia “akin to an act of war”, he has not behaved as if he believes it. How much further can the West go?"
1021,The Economist,22-Mar,0,"For some nationalist-populists, the war in Ukraine is merely a manageable headache"
1022,The Economist,24-Mar,0,"“Xi Jinping indulges Vladimir Putin because Russia’s amity is a valuable asset for China,” writes Sergey Radchenko. But in a rapidly changing geopolitical environment, can their relationship endure?"
1023,The Economist,24-Mar,2,Russia is making four main demands in peace negotiations with Ukraine—but there are two big sticking-points
1024,The Economist,24-Mar,0,America’s State Department has accused Russian forces of committing war crimes in Ukraine
1025,The Economist,24-Mar,0,The film delighted critics but sales had been weak. That changed in the wake of Russia’s invasion
1026,The Economist,23-Mar,0,Has Russia committed war crimes in Ukraine? America's government says so
1027,The Economist,23-Mar,1,Russia may also seek to destabilise Moldova’s pro-European government or replace it with a pro-Russian alternative. That would upset many Romanians
1028,The Economist,23-Mar,1,Some in Mariupol thought Vladimir Putin might be eastern Ukraine's saviour. Then the bombing began. From 
1029,The Economist,24-Mar,1,"In the first three weeks of Vladimir Putin’s war in Ukraine, four out of 20 or so Russian major-generals have been killed."
1030,The Economist,23-Mar,2,"Whether Vladimir Putin succeeds in snuffing out Ukraine will depend not just on Ukrainians’ astonishing courage, but on the West’s continued determination to give it the help that it needs"
1031,The Economist,24-Mar,0,"Whatever the war’s outcome, the film suggests that Ukraine’s scars will be deep"
1032,The Economist,24-Mar,0,"Support for NATO in Poland is the strongest of all countries polled by YouGov, at 77%. Being next door to a war no doubt concentrates minds"
1033,The Economist,24-Mar,0,What more should the West do to help Ukraine? 
1034,The Economist,24-Mar,0,"Even if the missiles are as advanced as Vladimir Putin says, they are unlikely to change the course of the war"
1035,The Economist,24-Mar,2,NATO does not wish to give the Russian president even the flimsiest of excuses to widen the conflict and “retaliate”
1036,The Economist,24-Mar,1,"There are worries among some that Ukraine could be encouraged by its Western allies to settle for a ceasefire that in effect partitions the country. That would leave Romania next door to an unstable, bitter, and divided country"
1037,The Economist,23-Mar,0,"The book that most clearly saw where Putinism was heading was not a history or biography, but a dystopian novel in which Russia is walled off from Europe"
1038,The Economist,24-Mar,0,"Building a cleaner and safer energy system is an epic, risky and daunting task. But would you rather rely on Vladimir Putin’s Russia?"
1039,The Economist,24-Mar,1,"As he pursues a military gamble abroad, Russia’s president appears to be taking no such chance at home, resorting as never before to paranoia and repression"
1040,The Economist,24-Mar,0,"Ukraine appears ready to agree to several of Russia’s demands, including giving up on the prospect of NATO membership and accepting some sort of compromise on occupied territory"
1041,The Economist,24-Mar,1,Partisanship is a grave threat to American influence abroad. It is rearing its head over Ukraine
1042,The Economist,23-Mar,0,"As Joe Biden lands in Europe for NATO, G7 and EU summits, it is clear that America has confounded Vladimir Putin--who had assumed that it would not or could not help Ukraine"
1043,The Economist,24-Mar,0," As Western leaders gather in Brussels for emergency NATO, G7 and EU summits, here’s what to look out for."
1044,The Economist,24-Mar,1,The Central Bank of Russia has begun buying the country’s sovereign debt and raised its benchmark interest rate to 20%
1045,The Economist,24-Mar,1,Energy and commodities lie at the dark heart of Vladimir Putin’s regime and the threat it poses to the world. How can governments cut their reliance on Russia?
1046,The Economist,25-Mar,2,"“I don’t call myself a politician”: a new generation of informal, energetic Ukrainian mayors is fighting back against Russia"
1047,The Economist,25-Mar,0,"As in the 1940s and 50s, the world is separating into distinct blocs. The Eurasian giants, Russia and China, are again making common cause"
1048,The Economist,25-Mar,0,Since oil was discovered off Guyana’s coast in 2015 it has received a surge of foreign investment. The country was the world’s fastest-growing economy during the covid-19 pandemic
