label,name,time,commt
0,Reuters,21-Mar,China says it will offer 10 million yuan more of humanitarian aid to Ukraine http://reut.rs/3qojSjn
0,Reuters,21-Mar,EU to mull Russian oil embargo with Biden set to join talks http://reut.rs/3trjMJI
1,Reuters,21-Mar,"Oil jumps as EU mulls Russian ban, Saudi refinery output hit http://reut.rs/3qleC00"
0,Reuters,21-Mar,Explainer: Russia faces a raft of external debt payments http://reut.rs/3KT7lwe
1,Reuters,21-Mar,Oil prices jump over $4 as EU considers Russian oil ban http://reut.rs/3IrY8JE
0,Reuters,21-Mar,Ukraine says situation in besieged Mariupol is 'very difficult' http://reut.rs/3qpj4uJ
0,Reuters,21-Mar,"Kremlin says Russian oil embargo would hurt Europe, not U.S. http://reut.rs/3tAnscp"
0,Reuters,21-Mar,"Wheat prices soar on Ukraine fears, but U.S. growers can't cash in http://reut.rs/3IlroBO"
0,Reuters,21-Mar,"Pressed to choose sides on Ukraine, China trade favors the West http://reut.rs/36vsJsr"
1,Reuters,21-Mar,"When Russia invaded Ukraine, Germany scrambled to send 'everything that can swim out to sea,' showing how it and NATO were propelled into a new reality and face the most serious threat to the alliance’s collective security since the Cold War"
0,Reuters,22-Mar,Live from Ukraine: Our reporters discuss the refugee crisis 
0,Reuters,22-Mar,"Ukraine rejected Russian calls to surrender the port city of Mariupol, where residents are besieged with little food, water and power. In his latest appeal for help from abroad, President Volodymyr Zelenskiy addressed the Israeli parliament by video link https://reut.rs/34XVJbT"
0,Reuters,22-Mar,"Kremlin says Russian oil embargo would hurt Europe, not U.S. http://reut.rs/3tsW7bQ"
1,Reuters,22-Mar,"Oil jumps as EU weighs Russian ban, Saudi refinery output hit http://reut.rs/37FNemJ"
0,Reuters,22-Mar,Ukraine says no question of surrendering city of Mariupol - media http://reut.rs/3CZ4grD
0,Reuters,22-Mar,Russia tells U.S. envoy ties close to rupture after Biden's comments http://reut.rs/3JnAZJD
0,Reuters,22-Mar,The latest on Ukraine and Russia:
1,Reuters,22-Mar," stories you need to know today: U.S. President Joe Biden will travel to Poland on Friday to discuss the international response to Russia's invasion of Ukraine, the U.S. Senate begins consideration of Ketanji Brown Jackson's nomination to the U.S. Supreme Court, and more"
0,Reuters,22-Mar,Ukraine president says any compromises with Russia will require a referendum http://reut.rs/3IuMpd6
0,Reuters,22-Mar,EU too dependent on Russian oil and gas to cut it off tomorrow -Dutch PM http://reut.rs/3ulBzBw
0,Reuters,22-Mar,Listen to the full conversation with our reporters on the ground covering the Ukraine refugee crisis https://reut.rs/3D3XOQe 3/3
0,Reuters,22-Mar,Zhanna Agalakova was a journalist with Russia's state-controlled Channel One broadcaster until her resignation this month. She said she quit in protest at the war being waged by Russia in Ukraine https://reut.rs/3JNK9Q1
1,Reuters,22-Mar,"In the Russian town of Pokrov, sugar has sold out in many stores and residents expect some goods to become unaffordable as Western sanctions over Moscow's military intervention in Ukraine take hold https://reut.rs/3ukBvBH"
0,Reuters,22-Mar,Kremlin: Russia would only use nuclear weapons if its existence were threatened http://reut.rs/3NfuESY
1,Reuters,22-Mar,"Oil dips as dollar rises, EU looks less likely to ban Russian oil http://reut.rs/3NfFCrp"
0,Reuters,22-Mar,A hospital in Kyiv is treating Ukraine's most vulnerable orphans evacuated from the northeastern part of the country https://reut.rs/3CZZ9aJ
0,Reuters,22-Mar,France's Macron mulls food stamps to help poor households cope with Ukraine war fallout http://reut.rs/3wriTCQ
0,Reuters,22-Mar,"Japan stands ready to take further stimulus steps as economic and financial market uncertainty emerges over the Ukraine crisis, policymakers said, as parliament approved a record $900 billion state budget for the next fiscal year https://reut.rs/37Rgpn6"
0,Reuters,22-Mar,"In a month of violence in Ukraine, there have been moments of raw emotion, kindness and love from the people fleeing and those trying to help them"
0,Reuters,22-Mar,"Continuing the war in Ukraine is morally unacceptable, politically indefensible and militarily nonsensical,' U.N. Secretary-General Antonio Guterres told reporters in New York urging for war to stop https://reut.rs/3CZSw8o"
0,Reuters,22-Mar,"Explainer: U.S. President Joe Biden has publicly called Russian President Vladimir Putin a war criminal, but legal experts said a prosecution of Putin or other Russian leaders would face high hurdles and could take years"
1,Reuters,22-Mar,"China, Pakistan share concern about sanctions on Russia, China says http://reut.rs/3wncvwt"
0,Reuters,22-Mar,"Refugees have left Ukraine in waves. Many of those fleeing at first had family or other connections abroad. But as the war rages on, more and more people have nowhere to go, "
0,Reuters,22-Mar,Some of Ukraine's most vulnerable orphans have reached relative safety at a hospital in Kyiv where doctors hope to be able to provide care and perform life-saving surgeries https://reut.rs/3CZZ9aJ
0,Reuters,22-Mar,France's TotalEnergies to quit Russian oil supply contracts http://reut.rs/3L4eJVr
0,Reuters,22-Mar,"Sports clubs in Bosnia and Bulgaria are providing refuge, training and competition for athletes escaping war in a show of global solidarity for Ukraine https://reut.rs/3KX9GpY"
0,Reuters,22-Mar,"The global chip industry has been caught out by the Ukraine crisis, as the country is a major source of critical materials used in the manufacture of semiconductors. Steve Larsen of PlannerDAO explains why he thinks the outlook for the industry remains solid"
0,Reuters,22-Mar,"Russia made another bond interest payment, averting a default for the second time in recent days https://reut.rs/3JE2Gy8"
1,Reuters,22-Mar,"A Russian newspaper has accused hackers of planting fake news on its website after a report briefly appeared there saying nearly 10,000 Russian soldiers had been killed in Ukraine https://reut.rs/3qr3Ox8"
0,Reuters,22-Mar,LIVE: U.N. Chief Antonio Guterres speaks on Ukraine
1,Reuters,22-Mar,"Kharkiv, Ukraine's second largest city, has been under heavy fire from Russian artillery throughout the invasion. Romanchenko was born on Jan. 20, 1926, in Bondari, near the city of Sumy according to the statement from the Buchenwald memorial 3/5"
0,Reuters,22-Mar,"Putin held phone call with Macron, discussed Russia-Ukraine talks - Interfax http://reut.rs/3IxygMn"
0,Reuters,22-Mar,Russia made an interest payment on one of its sovereign bonds and the money has reportedly been processed by JPMorgan Chase & Co. This is the second time in recent days the country appears to have averted default https://reut.rs/3JE2Gy8
1,Reuters,22-Mar,"U.S. President Joe Biden has said only India among the Quad group of countries was 'somewhat shaky' in acting against Russia over its invasion of Ukraine, as India tries to balance its ties with Russia and the West https://reut.rs/3qturBH"
0,Reuters,22-Mar,"China searches for victims and flight recorders from a China Eastern Airlines jet that crashed with 132 people on board, Ukrainian President Volodymyr Zelenskiy insists on meeting with Putin to negotiate an end to the war, and more. Here are  stories you need to know today"
0,Reuters,22-Mar,WARNING: GRAPHIC CONTENT – Ukrainian President Zelenskiy said it would not be possible to negotiate an end to the war without meeting Russian President Putin. The city of Mariupol has become a focal point of Russia's assault and lies largely in ruins https://reut.rs/3wo3eEf
0,Reuters,22-Mar,"Russia, North Korea discuss developing relations http://reut.rs/36erGxs"
1,Reuters,22-Mar,"U.N. Secretary-General Antonio Guterres urged an end to the 'absurd war' started by Russia's invasion of Ukraine, warning that the conflict is going nowhere https://reut.rs/3CZSw8o"
1,Reuters,22-Mar,"Russian agencies are continuing to receive nearly instantaneous meteorological data from Western and other governments, which some weapons experts say could be used to plan a chemical or biological attack in Ukraine https://reut.rs/3N8kHXp"
1,Reuters,22-Mar,"Oil mixed as dollar rises, EU looks less likely to ban Russian oil http://reut.rs/3wvbVgk"
0,Reuters,23-Mar,Here are some moments of humanity in Ukraine's month of violence
0,Reuters,23-Mar,"Zhanna Agalakova, a former newsreader with Russia's state-controlled Channel One broadcaster, quit her job in protest over the war in Ukraine. She said she believed Russian television was being used to pump out Kremlin propaganda https://reut.rs/3JNK9Q1"
0,Reuters,23-Mar,"Biden says Putin could use chemical, biological weapons in Ukraine http://reut.rs/3wsK8Np"
0,Reuters,23-Mar,"Breakingviews - On the Ukraine refugee crisis, watch Canada"
0,Reuters,23-Mar,"The Ukraine refugee crisis, from the ground: Recap our discussion on "
0,Reuters,23-Mar,"Russia's G20 membership under fire from U.S., Western allies http://reut.rs/3qqcLXy"
1,Reuters,23-Mar,WWII Holocaust survivor killed in Ukraine's Kharkiv http://reut.rs/3uhpZr1
0,Reuters,23-Mar,"Ukraine's leader says 'nothing left' of Mariupol, Kherson also facing humanitarian disaster http://reut.rs/3tv82G0"
0,Reuters,23-Mar,Japan protests Russian halt to World War Two peace treaty talks http://reut.rs/3ugvoyo
1,Reuters,23-Mar,"Biden's Brussels trip to highlight new Russia sanctions, NATO posture plans http://reut.rs/3IxLhWf"
0,Reuters,23-Mar,TotalEnergies: quitting Russian oil supply contracts does not put company's future at risk http://reut.rs/3wqy27v
1,Reuters,23-Mar,LIVE: European Commission President Ursula von der Leyen and Canadian Prime Minister Justin Trudeau speak on the evening of NATO and EU summits on the Ukraine crisis
0,Reuters,23-Mar,"LIVE: The WHO speaks on Ukraine situation, COVID-19, other global health issues"
0,Reuters,23-Mar,LIVE: Russia calls for U.N. meeting on Ukraine humanitarian aid
1,Reuters,23-Mar,Nestle said that it is suspending the sale of several brands including KitKat and Nesquik in Russia https://reut.rs/3wqveHw
0,Reuters,23-Mar,"Russia will seek payment in roubles for gas sales from ‘unfriendly’ countries, President Vladimir Putin said, sending European gas prices soaring on concerns the move would exacerbate the region's energy crunch https://reut.rs/3Nc5rJ0"
1,Reuters,23-Mar,Pope Francis said the war in Ukraine showed that humanity had to shed a strange instinct for 'self-destruction' and that buying more weapons was not the ultimate solution to any conflict https://reut.rs/3JATGts
1,Reuters,23-Mar,"Sky-high fertilizer prices have farmers worldwide scaling back its use and reducing the amount of land they're planting, fallout from the Ukraine-Russia conflict that has some agricultural industry veterans warning of food shortages https://reut.rs/3IrUD60"
1,Reuters,23-Mar,A Ukrainian icebreaker has been stranded in the Chilean southern port of Punta Arenas ever since the Russian invasion of Ukraine
1,Reuters,23-Mar," stories you need to know today: Agreement has been reached to try to evacuate civilians trapped in Ukraine through nine ‘humanitarian corridors,’ Biden flies to Europe for an emergency NATO summit on Ukraine, and more"
1,Reuters,23-Mar,This Ukrainian ship is stranded off Chile after Russia invaded Ukraine
0,Reuters,23-Mar,Russia's Gazprom continues exporting gas to Europe via Ukraine http://reut.rs/36jN2cw
0,Reuters,23-Mar,Explainer: Can companies leaving Russia recoup losses through insurance? http://reut.rs/3qtCj69
0,Reuters,23-Mar,Russia's Chubais leaves post as Putin's special representative -source http://reut.rs/3JyFRfa
0,Reuters,23-Mar,"WARNING: GRAPHIC CONTENT - Relentless Russian bombardment is turning Mariupol into the 'ashes of a dead land' said the council of the besieged port city in southeast Ukraine, after it refused to surrender https://reut.rs/352U054"
1,Reuters,23-Mar,"Four weeks into the war in Ukraine and NATO leaders are preparing for an emergency summit, with President Joe Biden traveling to Europe on his first foreign tour since the war began https://reut.rs/3IxJ0dJ"
1,Reuters,23-Mar,"U.S. President Joe Biden flies to Europe for an emergency NATO summit on Ukraine, where invading Russian troops are stalled, cities are under bombardment and the besieged port of Mariupol is in flames https://reut.rs/3NdPMJa"
0,Reuters,23-Mar,Putin ally says the United States is trying to destroy Russia http://reut.rs/3JEtyhh
0,Reuters,23-Mar,"Putin plans to attend G20 summit in Indonesia, says Russia's ambassador http://reut.rs/36D2SyQ"
1,Reuters,23-Mar,"The Bykovets fled Kyiv when Russian troops invaded a month ago. On their 37-hour journey to the west of Ukraine, they encouraged their six-year-old daughter to draw her thoughts, sparking the idea for an online gallery for children impacted by the war"
0,Reuters,23-Mar,"Nestle said it will halt the sale of several non-essential products including KitKat and Nesquik in Russia, in an unprecedented move amid pressure on the world's top consumer goods company after criticism from Ukrainian President Volodymyr Zelenskiy https://reut.rs/3Ix8Iiv"
0,Reuters,23-Mar,The Ukraine refugee crisis from the ground https://reut.rs/3wymzmi
1,Reuters,23-Mar,NATO head tells Russia it cannot win nuclear war http://reut.rs/3Ixb0y7
1,Reuters,23-Mar,"FINA, the swimming world governing body, has banned Russian and Belarusian athletes and officials from this year's world championships in Budapest following Russia's invasion of Ukraine https://reut.rs/3LdkpwF"
1,Reuters,23-Mar,Oil rises in volatile trade on supply concerns from Russia sanctions http://reut.rs/3iuYViq
1,Reuters,23-Mar,"A Russian-drafted call for aid access and civilian protection in Ukraine that does not mention Moscow's role in the crisis failed at the U.N. Security Council, with only Russia and China voting yes and the remaining 13 members abstaining"
1,Reuters,24-Mar,Explainer: Hundreds of companies said they are withdrawing or suspending operations in Russia after its invasion of Ukraine. Here is a look at how insurance and international arbitration might soften the blow to those companies https://reut.rs/3qv6lGN
1,Reuters,24-Mar,Exclusive: Clients plead with top custodian banks to stay in Russia http://reut.rs/3ItrWWk
0,Reuters,24-Mar,Many Democrats thought their control of the White House and Congress would provide an opportunity to rein in U.S. military spending and to beef up social programs they felt were neglected. Then Russian tanks rolled into Ukraine https://reut.rs/3ww9tpQ
1,Reuters,24-Mar,"Amid pressure, Nestle suspends brands in Russia, including KitKat, Nesquik http://reut.rs/3iwWnQI"
1,Reuters,24-Mar,U.S. sets red lines for China helping Russia dodge sanctions http://reut.rs/36JB1wM
0,Reuters,24-Mar,"Russia plans to switch its gas sales to 'unfriendly' countries to roubles, President Vladimir Putin said, responding to a freeze on the country's assets by foreign nations over events in Ukraine that he said had destroyed Moscow's trust https://reut.rs/3ukYWeq"
0,Reuters,24-Mar,War story: Ukraine's children use crayons to channel trauma http://reut.rs/3wN8VMv
0,Reuters,24-Mar,Russia's military hit by high-ranking losses in Ukraine http://reut.rs/3uhPcl0
1,Reuters,24-Mar,German minister says further Strela missiles are on way to Ukraine http://reut.rs/3qQQC5h
0,Reuters,24-Mar,Biden says he thinks Russia should be removed from G20 http://reut.rs/3qzt5p8
0,Reuters,24-Mar,"A Polish firearms training company is seeing increased interest in learning to shoot since the start of the war in Ukraine, with many people booking shooting lessons for the first time in their lives https://reut.rs/3Lg5lOz"
0,Reuters,24-Mar,"U.S. making plans in case Russia uses chemical, nuclear weapons http://reut.rs/3D9opLM"
0,Reuters,29-Mar,Russian defence minister updates Putin on Ukraine military campaign - Interfax http://reut.rs/3IBna9o
0,Reuters,30-Mar,Biden says US would respond if Russia uses chemical weapons http://reut.rs/3L7O75W
1,Reuters,30-Mar,Carmaker Renault said it would suspend operations at its plant in Moscow. The move comes as pressure mounts over the French company's continued presence in Russia since the country's invasion of Ukraine
0,Reuters,30-Mar,"Donald Trump sued Hillary Clinton and several other Democrats, alleging they tried to rig the 2016 U.S. presidential election by tying his campaign to Russia https://reut.rs/3wwKdQc"
0,Reuters,30-Mar,"U.S. to welcome up to 100,000 Ukrainians fleeing war http://reut.rs/36qYiEa"
1,Reuters,30-Mar,"OPEC officials believe a possible European Union ban on oil from its partner Russia would hurt consumers and the group has conveyed its concerns to Brussels, OPEC sources say https://reut.rs/3LbCZoJ"
0,Reuters,30-Mar,German utilities say the country needs an early warning system in case a sudden halt to Russia gas supplies leaves firms and consumers short of supply https://reut.rs/3LbjFrU
0,Reuters,30-Mar,Explainer: Challenges arise as Russia calls for gas payments in roubles http://reut.rs/3unWeVn
0,Reuters,30-Mar,Japan unsure how Russia will execute rouble payments for energy sold to 'unfriendly' nations http://reut.rs/3qzSiQf
1,Reuters,30-Mar,"Russia may be trying to create a pretext for the use of chemical weapons in Ukraine by accusing the United States and its allies of preparing such an attack, NATO Secretary-General Jens Stoltenberg said https://reut.rs/3Jxv2tH"
